#HGNC ID	HGNC symbol
29991	PAN3
14129	EHMT2
49168	OR2A1-AS1
26098	C19orf60
6551	LEF1
48029	RNU6-1066P
18085	TMEM199
43112	RNA5SP212
28088	LINC00923
39015	SUMO2P5
38149	TCEB1P13
48107	RNU6-1144P
1743	CDC5L
23876	OFD1P4Y
3615	FCGR1C
15784	ULK4
33168	CDRT15P1
36296	RPS27P18
35824	RPS12P10
47733	RNU6-770P
38748	USP9YP14
32393	TMEM91
32593	SNORA7B
28087	ARRDC4
35278	MIR1285-2
2357	CRHR1
3391	EPHA8
46768	RN7SL752P
48637	RASSF8-AS1
39018	SUMO2P8
45709	RNU7-175P
49500	TEX36-AS1
35647	RPS17P17
8908	PGM5
2176	CNTN6
24915	HSPA9P1
48105	RNU6-1142P
21560	LINC00222
49060	TMCC1-AS1
23077	OTUB1
20654	HIST2H2BB
35388	MIR320D2
37632	BRD7P6
21249	LINC00242
29179	TTC28
17397	BANF1
21598	LINC00574
47643	RNU6-680P
45704	RNU7-170P
34275	RNU6-3P
35468	SLC25A5P9
32867	MIR611
40792	ARHGAP26-AS1
39400	ASNSP4
35392	MIR1908
20956	PHACTR2
48206	RNU6-1243P
48390	RNU1-48P
48789	HNRNPA1P59
6353	KLHL2
18874	LAT
32327	LURAP1
26740	FBLN7
48324	RNVU1-19
36408	RPL12P23
13052	ZNF259P1
48865	MTHFD2P7
41389	TGFA-IT1
37642	FTH1P24
18561	BLOC1S5
44404	GOLGA8M
18479	RSL24D1
49327	HSPE1P7
46786	RN7SL770P
45214	NPM1P35
12502	SUMO1
25440	TMTC2
38418	USP9YP5
45961	RN7SKP237
45633	RNU7-99P
42382	RCC2P6
39386	HMGN2P21
42982	H3F3AP6
49285	FAR2P3
47420	RNU6-457P
45219	NPM1P40
2135	SBF2
41429	ARHGAP26-IT1
14483	MRPL27
47291	RNU6-328P
45977	RN7SKP253
42331	TUBB4BP3
34136	RNU7-40P
26769	LINC01106
26835	FAM169B
43661	BIN2P2
17017	LSM6
29230	ATAD2B
42080	MTND1P31
13237	TMEM59L
24791	PLA2G4E
4695	GULOP
41687	MIR4644
26655	MARCH10
19087	EBF3
41008	ARMC2-AS1
36762	RPL7P21
42126	MTND2P25
49282	KLF2P3
28951	ARHGAP25
47616	RNU6-653P
38030	ZFRP1
49228	ZBTB45P2
49458	LINC01143
49452	LINC01136
32651	SNORA57
7010	MEN1
48081	RNU6-1118P
44947	PTCHD3P3
7370	MSL3
37758	CICP9
2478	CST6
38655	CBX1P1
35840	RPL12P43
47450	RNU6-487P
23100	NANOGP2
29336	TTC28-AS1
18437	HAVCR2
6388	KIF11
32176	TPRX1P1
45690	RNU7-156P
46168	RN7SL152P
47081	RNU6-118P
63	ABCD1P2
46135	RN7SL119P
47582	RNU6-619P
9826	RAD54L
46759	RN7SL743P
48325	RNVU1-20
24423	CYCSP8
21565	CCDC162P
34159	RNU7-63P
43881	TNRC18P1
38555	GAPDHP49
80	AOC1
31625	MIR30B
47721	RNU6-758P
10152	RNU2-2P
37994	PABPC1P12
31628	MIR30D
10607	SCT
36421	RPS12P18
1029	BDKRB1
6262	KCNJ16
38487	TRIM60P15
2221	MBL3P
39924	RBMX2P2
17116	CATSPER1
38157	TCEB1P21
35252	MIR1271
46176	RN7SL160P
43086	RNA5SP186
37818	NEK2P4
23598	KRTAP5-3
39078	LINC00293
5465	IGF1R
11089	SLN
47108	RNU6-145P
3025	DRD4
43450	MIR5197
10241	PHAX
41725	MIR4450
46700	RN7SL684P
41251	PEX5L-AS1
41605	MIR548AH
5994	IL1R2
26821	CCDC141
9525	PSG8
28924	CCDC125
23599	KRTAP5-4
38357	MIR4281
41252	PEX5L-AS2
35967	RPS18P12
37911	EEF1A1P33
29624	MAPRE1P1
7767	NF1P8
48377	RNU1-35P
23601	KRTAP5-5
44088	LINC00617
17018	SEC23IP
37023	RPL5P13
44349	LSM3P4
46836	RN7SL820P
48646	ZBED5-AS1
33567	HMGN2P4
31683	SPANXA2-OT1
48761	HNRNPA3P15
49486	TXNP6
15702	PPIL4
48410	RNU1-68P
14747	OR7E91P
20187	ATG2B
38605	ATG12P2
36555	RPL23AP76
41477	ANKRD44-IT1
36116	RPL7P17
8420	OR7E46P
33800	C17orf97
23600	KRTAP5-6
10630	CCL4
48150	RNU6-1187P
579	APBA2
14386	CDRT7
42102	MTND1P7
42187	ATP5G2P3
32688	SNHG1
19015	TRIM43
40022	IFITM10
14387	CDRT8
13096	ZNF33A
47107	RNU6-144P
45225	NPM1P46
8438	OR7E62P
23194	THAP11
41597	MIR4731
28705	FAM101B
3115	E2F3
46823	RN7SL807P
26531	CCDC138
42296	MTND5P21
43000	HIGD1AP4
47992	RNU6-1029P
20517	HIST2H2BD
25895	PARP10
30038	PLA2G4D
47619	RNU6-656P
13139	ZNF7
24144	GAL3ST3
17224	RAB11FIP3
43582	SLC9B1P3
20516	HIST2H2BC
38201	MIR3139
29035	PPIP5K2
47762	RNU6-799P
15987	GLRX3
39275	HMGB1P44
38565	BTF3P5
1780	CDK9
38329	MIR4299
46808	RN7SL792P
48786	HNRNPA1P56
23615	SLC35F2
36717	RPS3AP32
17049	RPL9P2
43416	RNA5SP516
41423	ZNF346-IT1
46496	RN7SL480P
45823	RN7SKP99
9766	RAB27A
47068	RNU6-105P
2420	CRYZL1
48510	RNU2-17P
39483	MTND6P20
48160	RNU6-1197P
13200	ZYX
36800	RPS20P10
13722	NUTF2
46578	RN7SL562P
44632	SERBP1P5
43713	LINC00568
20056	UBA52P3
10703	SEC24A
45681	RNU7-147P
35899	RPL7P28
48905	CASC7
47738	RNU6-775P
39982	SMARCA5-AS1
46614	RN7SL598P
7208	MPDZ
38086	ARHGEF34P
47184	RNU6-221P
27961	PRR7-AS1
2204	COL4A3
9816	RAD50
44094	MINOS1P4
43518	MIR5681A
22948	NLRP2
31762	MIR151A
38312	MIR4257
26490	SATB2-AS1
43178	RNA5SP278
14677	DEAF1
46489	RN7SL473P
47597	RNU6-634P
48657	MED15P8
46616	RN7SL600P
49219	LINC01094
48005	RNU6-1042P
3763	FLT1
48671	LINC00958
39011	UBE2D3P3
42319	GUSBP5
46224	RN7SL208P
46935	RNU6ATAC36P
48272	RNU6-1309P
16988	SRSF8
48532	RNU2-39P
45932	RN7SKP208
8236	OR2A9P
32640	SNORA47
24383	CYCSP51
19014	TRIM42
33984	RASSF10
48906	CASC9
26725	KIAA1456
21226	LRFN2
15052	OR7E129P
46939	RNU6ATAC40P
43001	HIGD1AP6
43008	HIGD1AP13
3205	EEF1A1P10
43049	RNA5SP149
46536	RN7SL520P
42168	SEPHS1P6
45875	RN7SKP151
49152	BMS1P8
4481	GPR26
44246	PKMP4
39748	ATP5F1P7
37790	GAPDHP36
47847	RNU6-884P
23088	SLC10A7
37399	VN1R78P
21925	INTS4L1
38294	MIR3199-1
38205	MIR3199-2
48547	RNU2-54P
46773	RN7SL757P
36161	RPL7AP38
44188	ZBED3-AS1
7763	NEUROD2
32946	ANKRD36C
41611	MIR5096
31594	MIR217
10769	SF3B2
39407	HMGN2P36
28040	MEX3C
46143	RN7SL127P
46178	RN7SL162P
31593	MIR216A
46460	RN7SL444P
43330	RNA5SP430
33668	MIR216B
41485	FAR1-IT1
39312	HMGB3P20
569	AP3M1
49235	LINC01109
35900	RPL39P26
47090	RNU6-127P
21203	UNC5CL
49237	LINC01111
29893	RMST
42976	MROH5
39167	TPM3P4
45898	RN7SKP174
37400	VN1R79P
33551	C17orf89
24136	B4GALNT2
41622	MIR4439
49286	FAR2P4
44589	EI24P4
49148	LINC01088
22797	NHP2P2
35599	RPL18P13
42475	RNY4P25
26810	EGFLAM
44165	ZFHX4-AS1
4964	HLA-G
25623	KLHL26
45957	RN7SKP233
32810	MIR554
4685	GUCY1A3
33409	KRT18P40
17949	TJAP1
37117	HOTAIRM1
43231	RNA5SP331
41807	MIR4719
26977	CPXM2
48025	RNU6-1062P
37329	VN1R80P
39818	SALL4P1
20106	ZDHHC22
2529	CTSD
16917	LRRC41
43369	RNA5SP469
17079	GGA3
29726	MRPL9P1
47625	RNU6-662P
43245	RNA5SP345
37401	VN1R81P
8959	PIGB
33216	VN2R10P
43503	MIR5702
24965	EME1
42891	RNA5SP93
32433	RPL7AP10
41440	ZNRF3-IT1
11252	SPON1
38258	MIR1260B
48918	LINC00989
43670	JRKL-AS1
41927	ZNRF3-AS1
43013	HIGD1AP18
25554	SLC25A36
43246	RNA5SP346
47074	RNU6-111P
37402	VN1R82P
16673	ANP32E
14789	OR7E94P
1241	C1QA
47773	RNU6-810P
427	ALK
416	ALDOAP2
48182	RNU6-1219P
41305	ALMS1-IT1
33706	SNTN
25984	TMEM104
1771	CDK2
36632	RPL36AP51
47306	RNU6-343P
10210	SNORD59A
48183	RNU6-1220P
45082	MED28P5
46825	RN7SL809P
29586	ALMS1P
23034	CNKSR3
28442	PACRGL
23977	ARGFXP2
15806	ZNF334
24853	PCAT4
37403	VN1R83P
33564	SNORD125
33380	KRT8P28
43247	RNA5SP347
44640	UBL5P2
43475	MIR5703
31998	NBPF18P
31537	MIR150
14077	NGB
9978	RFPL1S
1245	C1QC
49359	COX6CP7
27396	PLA2G4F
37625	EIF3FP3
39574	PRKRIRP7
42448	PGAM1P1
43441	DGUOK-AS1
30464	EVI5L
26630	C5orf17
41177	SPIN4-AS1
25889	CCDC142
29075	FAM189A1
9936	OPN1LW
5826	IGKV3D-25
41401	ARHGEF9-IT1
42895	RNA5SP97
9514	PSG1
36839	RPL3P9
26367	POU5F2
44523	RPEP4
13943	PRRT1
38572	BTF3P8
39671	SPTLC1P4
11182	CAPN15
26948	HYI
44528	FNBP1P1
35250	MIR1468
49267	LINC01122
44484	OVCH1-AS1
45777	RN7SKP53
5796	IGKV2D-23
20157	HECTD1
5038	HNRNPDP1
46103	RN7SL87P
20195	HDHD1P2
45118	RPA2P3
42922	BOLA3-AS1
49241	OOSP1P2
44319	LINC00664
28237	SLC38A10
47804	RNU6-841P
32888	MIR632
46238	RN7SL222P
49501	EDRF1-AS1
27913	FLG-AS1
17157	EDC4
17640	CKS1BP5
44174	PTOV1-AS1
1242	C1QB
5750	IGKV1D-22
47294	RNU6-331P
41760	MIR4749
34181	RNU7-85P
11726	TEP1
45839	RN7SKP115
39175	HMGB1P35
27080	PGPEP1L
1471	CAMLG
6150	ITGAV
4933	HLA-C
38974	MIR3920
878	ALDH7A1P1
29598	MACROD1
3681	FGF3
35887	RPS2P24
46057	RN7SL41P
14670	COL20A1
41831	MIR548AE2
35658	RPL7P23
43511	MIR5708
35614	RPL21P119
35317	MIR1251
24060	ROPN1L
16521	RAB39A
33395	KRT18P26
31521	MIR135A2
4803	HADHB
36769	RPL5P15
41765	MIR4750
39206	HMGN3P1
28532	KIAA0825
41819	MIR4751
47505	RNU6-542P
9719	PEX5
43913	NECAP1P2
33275	ANO1-AS2
26078	VSIG10
7677	NDNL2
5795	IGKV2D-19
370	AKAP12
31825	LINC00302
5794	IGKV2D-18
30494	KIAA2018
26533	CCDC7
135	ACTBP2
41799	MIR4484
45250	NDUFB4P2
24670	FNDC3B
24851	SIGLEC16
48535	RNU2-42P
39526	CNN2P1
38161	TAF13P2
48176	RNU6-1213P
32838	MIR582
29866	NFASC
30941	ZC3H8
49502	GNG10P1
43303	RNA5SP403
12590	UQCRH
45970	RN7SKP246
43304	RNA5SP404
43232	RNA5SP332
404	ALDH2
5793	IGKV2D-14
21061	SERAC1
10545	MSMO1
2897	DLC1
11263	SPRR2C
4177	GBA
47915	RNU6-952P
44151	DCTN1-AS1
12724	VTN
32942	SEBOX
24466	SYNM
19743	POMT2
36162	RPSAP47
6054	IMPDH1P11
48696	ENPP7P13
34145	RNU7-49P
14139	C16orf11
46509	RN7SL493P
760	ASS1P10
31068	FABP5P5
26437	TSNARE1
46115	RN7SL99P
47596	RNU6-633P
21685	CD109
47769	RNU6-806P
13080	ZNF29P
30864	UBE2SP1
5792	IGKV2D-10
48564	RNU2-71P
24227	CCPG1
31051	SLC25A51P3
47123	RNU6-160P
46123	RN7SL107P
42940	SETP21
15721	STRN4
37673	ATP6V1G1P6
1999	CKS1BP7
44115	WTAPP1
29926	NOP58
2174	CNTN4
29533	NAA50
46946	RNU11-6P
46324	RN7SL308P
42515	RNU5A-2P
47146	RNU6-183P
17263	PART1
15894	PANK2
49283	KLF2P4
5635	IGHV3OR16-11
49187	EEF1E1-BLOC1S5
34074	CDRT15P2
24635	PRSS48
3393	EPHB2
43940	ARHGAP42P1
14724	OR9Q1
43768	ZSWIM5P1
47449	RNU6-486P
46060	RN7SL44P
43336	RNA5SP436
41089	CCDC39-AS1
32839	MIR583
6022	IL6STP1
46245	RN7SL229P
45039	ARHGAP23P1
46204	RN7SL188P
39183	HMGA1P8
45814	RN7SKP90
24704	LARP1B
2270	COX5BP1
47548	RNU6-585P
7002	MEIS3P1
47487	RNU6-524P
38682	ACTR3BP5
39188	HMGB1P41
3212	EEF1E1
45220	NPM1P41
38033	FLYWCH1P1
31802	NSUN4
8385	OR7E14P
6251	KCNH2
29007	FRMPD4
18708	GRIP1
36557	RPL5P9
14388	GP6
45714	RNU7-180P
43581	CHEK2P5
368	AKAP10
48759	HNRNPA3P13
28636	B9D2
10563	SCAMP1
10113	SNORD14A
11257	SPR
46733	RN7SL717P
31803	SNORD14B
47527	RNU6-564P
399	ALB
44977	KSR1P1
47556	RNU6-593P
48767	HNRNPA1P38
24709	VWA2
37488	IGKV1OR2-118
47462	RNU6-499P
16116	OCSTAMP
43660	BIN2P1
33767	C5orf48
36706	RPL7P46
14135	PIGQ
10441	RPS8
19049	AOX3P
46388	RN7SL372P
41644	MIR4472-1
37453	NPIPB11
39473	MTND6P10
20687	DHX40P1
32028	LINC00051
18903	SDC4P
4931	HLA-A
13396	NAPSB
37404	VN1R84P
48816	HNRNPCP4
20868	ZBTB2
12638	UTY
5642	IGHV3OR16-7
43254	RNA5SP354
9663	SIRPAP1
34237	FAM160A1
44902	MROH4P
47885	RNU6-922P
47751	RNU6-788P
35163	MIR4435-1HG
5640	IGHV3OR16-16
42285	MTND5P23
40598	UBE2E1-AS1
3824	FPGS
20330	POMP
39865	KRT8P31
46275	RN7SL259P
45805	RN7SKP81
45179	SDHCP4
44514	LINC00691
44978	IGKV1OR10-1
21050	CDKAL1
9465	PRPS2
45873	RN7SKP149
44513	NPM1P23
6199	JRK
20209	SOX2-OT
36303	RPL31P20
35675	RPL29P22
27445	TBC1D3P1
41390	THRB-IT1
37988	PABPC1P8
25733	GNL3LP1
44071	PGBD4P6
11827	TJP1
2378	MED7
39554	ZNF92P2
44515	THRB-AS1
8537	P2RX7
26272	LRRC8E
47471	RNU6-508P
42892	RNA5SP94
1584	CCND2P1
42082	MTND1P33
3760	FLRT1
41577	MIR4792
41669	MIR4737
44017	EIF3KP2
18450	AOX2P
38227	MIR3200
49036	EIF4HP2
18456	MAPK6PS4
1943	CHN1
47142	RNU6-179P
36079	RPS7P2
26662	MORC2-AS1
21176	RMND1
43487	MIR5698
30341	PCGF7P
6298	KCNQ4
33357	TEX28P2
46447	RN7SL431P
37405	VN1R85P
33656	MIR190B
3553	FAAH
43096	RNA5SP196
986	BCKDHA
46807	RN7SL791P
29488	BOLA2
31079	UBE2HP1
48344	KRT8P48
47202	RNU6-239P
45756	RN7SKP32
27501	SLC46A3
28449	C11orf95
47084	RNU6-121P
34153	RNU7-57P
30032	PACS1
33374	KRT8P22
42984	PPP2R2B-IT1
44654	C15orf65
30212	TANC2
26066	TUG1
6637	LMNB1
6171	ITK
9326	PPT2
44474	ZNHIT1P1
33774	C8orf86
28900	PNPLA8
8860	PEX7
44557	EEF1GP2
46612	RN7SL596P
44350	LSM3P5
35240	ANKRD33B
39360	HMGN1P16
7158	MMP12
48810	HNRNPH1P2
48269	RNU6-1306P
40722	UBE2Q1-AS1
3981	FTH1P11
34289	RNU6-45P
11387	STIP1
8393	OR7E21P
15302	OR6Q1
33956	IMPA1P
25136	LBX2-AS1
44427	CDC42P3
1372	CA14
36056	RPS3P7
31099	AK3P2
47782	RNU6-819P
14718	OR9I1
20014	HMGB1P14
44068	PGBD4P3
31081	RPL10AP2
4413	GNL1
13779	RNF24
38281	MIR4258
9876	RASGRF2
47304	RNU6-341P
15328	OR9Q2
41345	HTR4-IT1
37258	ALG1L2
42044	NIPA2P4
18379	SESTD1
14430	SLC13A3
38869	TVP23BP2
4901	HHEX
36894	RPS26P34
15141	OR1S2
13102	ZNF37A
48930	SLC10A5P1
42941	SETP22
20053	HSBP1P1
48415	RNU1-73P
21296	EPS8L2
48475	RNU1-133P
48765	HNRNPA1P36
48854	NDUFA5P12
6847	MAP2K7
42919	RNA5SP121
43331	RNA5SP431
47695	RNU6-732P
39327	SNRPGP8
32840	MIR584
45693	RNU7-159P
48404	RNU1-62P
8227	OR1S1
45684	RNU7-150P
10778	SFRP4
21493	DYX1C1
39382	HMGN2P18
43915	FANK1-AS1
812	ATP2A2
32920	MIR92B
15134	OR10Q1
1233	FAM189B
5981	IL17A
34250	RNU6-31P
10456	RRM2P4
15139	OR10W1
42913	RNA5SP115
21230	ABRACL
29359	ATP6V1G1P2
257	ADK
15267	OR5B17
48821	HNRNPCP10
29829	CDC42BPG
8324	OR5B3
11702	TDGF1P2
43228	RNA5SP328
42359	FAM86HP
45913	RN7SKP189
8323	OR5B2
4206	OPN1MW
24418	CYCSP44
42208	MTND4P21
43916	LINC00601
34280	RNU6-36P
43464	MIR5000
47587	RNU6-624P
41693	MIR4495
15432	OR5B12
21074	GINM1
17106	BEST4
5932	IGLV8OR8-1
38256	MIR4303
4687	GUCY1B3
38563	GAPDHP57
19616	OR5B21
31245	OR1X5P
2556	CUL5
2303	CPE
20595	MTUS2
24829	MRGPRG
46977	RNU4-41P
16627	CHEK2
32679	SLC9A7P1
48686	ENPP7P3
22965	PEX26
26700	NHLRC4
4178	GBAP1
1958	CHRNA4
30381	SCRN2
44158	TMPO-AS1
2701	DCC
21041	HECA
30694	MRGPRE
15631	TLR7
14061	LPXN
8849	PET112
3340	EMX1
39492	RPL7L1P10
4412	GNGT2
18681	DDX46
125	ACPP
44578	MTATP6P4
48374	RNU1-32P
46649	RN7SL633P
33644	MIR890
41649	MIR4432
33648	MIR888
47628	RNU6-665P
46377	RN7SL361P
25563	FAM222B
33639	MIR892A
33356	TEX28P1
4587	GRIN2C
47482	RNU6-519P
48896	STAG3L5P
19169	STARD3NL
36395	RPL3P6
19026	DMBX1
31681	YTHDF1P1
33649	MIR892B
10565	SCAMP3
27011	TBC1D3B
23196	EXOC6
20959	SCAF8
33645	MIR891B
47575	RNU6-612P
807	ATP1B3P1
25190	C3orf49
46007	RN7SKP283
33635	MIR891A
34105	RNU7-9P
47258	RNU6-295P
21617	TXLNB
38933	MIR3928
35508	RPL29P19
41161	RNF185-AS1
43417	RNA5SP517
47576	RNU6-613P
44000	SUDS3P1
47927	RNU6-964P
48091	RNU6-1128P
41489	FBXO36-IT1
26952	OPN1MW2
47990	RNU6-1027P
42119	MTND2P18
34069	RNY4P19
15862	SMOX
13998	PRDM13
9287	PPP1R1B
2154	PLK3
18285	RAB40C
43396	RNA5SP496
42999	HIGD1AP5
36419	RPS14P4
48898	STAG3L5P-PVRIG2P-PILRB
46850	RN7SL834P
46648	RN7SL632P
47301	RNU6-338P
21257	OARD1
38501	COL6A4P2
35848	RPL34P34
4995	HMGB1P3
10515	SAA3P
15632	TLR8
42898	RNA5SP100
23495	CCNYL2
45869	RN7SKP145
23080	OVCH1
29411	TMEM132D
3027	DRD5P1
26488	KNCN
47876	RNU6-913P
30256	PYGO1
42075	MTND1P26
43613	IGBP1P4
36815	RPL7AP26
34272	RNU6-28P
46987	RNU4-51P
11843	TLL1
38019	H2AFZP6
21245	PI16
20867	MCHR2
33991	GLTPP1
39171	TPM3P8
11881	TMSB4X
13000	ZNF209P
48999	GRPEL2-AS1
46340	RN7SL324P
19978	RDH13
12410	TUBA8
7505	MTX1P1
39550	SAA2-SAA4
46195	RN7SL179P
19717	GMCL1P1
25296	FAM186B
42032	NONOP2
47414	RNU6-451P
21342	LINC00575
48897	PVRIG2P
43745	HOXA-AS2
43233	RNA5SP333
43883	BANF1P3
28748	SLX1B
18556	ST13P5
16062	CRTC1
21601	SLC35B3
4488	GPR32P1
28269	LINC00839
48652	MED15P3
26902	RELL2
20017	HNRNPCP1
42872	MIR143HG
93	ACAT1
12986	ZNF195
46662	RN7SL646P
24669	FIGLA
32831	MIR575
43234	RNA5SP334
11522	TACC1
46177	RN7SL161P
45881	RN7SKP157
38181	MIR3159
39106	HMGB1P21
23557	RPL9P5
47624	RNU6-661P
26373	PRTG
26680	RUSC1-AS1
47231	RNU6-268P
42893	RNA5SP95
9670	PTPRF
49265	LINC01120
46036	RN7SL20P
48142	RNU6-1179P
46432	RN7SL416P
32748	SNORD88B
13103	ZNF37BP
32747	SNORD88A
21157	GTF2H5
45794	RN7SKP70
32749	SNORD88C
11542	TAF9
40430	PCOLCE-AS1
46815	RN7SL799P
14972	SNX8
24762	ZC3H6
18226	AACSP1
10882	SIM1
44172	THAP9-AS1
38102	SUCLA2P2
28909	CCDC22
43036	RNA5SP136
32811	MIR555
47164	RNU6-201P
259	ADM
47069	RNU6-106P
25357	CLEC4F
44122	SPTY2D1-AS1
23302	HKDC1
4031	FXYD6P1
30153	PSMD12P
41449	ASH1L-IT1
48260	RNU6-1297P
943	BAI1
23908	XKRYP1
7549	MYBPC1
36196	RPLP1P11
21375	LRRC73
33310	POU5F1P4
46876	RN7SL860P
10841	SHC1P1
33263	ISCA1P1
7595	MYO1A
38785	PRYP5
38143	TCEB1P7
3242	EHD1
39028	YWHAZP7
6263	KCNJ2
45927	RN7SKP203
33379	KRT8P27
10314	RPL21P1
16404	IL17F
45888	RN7SKP164
12616	USP18
25408	ANKRD32
42477	RNY3P1
11057	SLC7A1
30912	WFIKKN1
42896	RNA5SP98
41970	GRPEL2P2
46313	RN7SL297P
47277	RNU6-314P
47183	RNU6-220P
8630	PEBP1
47825	RNU6-862P
37641	FTH1P23
28457	RHPN1-AS1
46458	RN7SL442P
19039	ADCK2
31741	USP9YP1
38397	FAM106DP
35363	MIR1288
2069	CLK2
32578	SCARNA20
19264	SYT8
37961	FTLP12
10800	SFTPA3P
33438	GGT8P
21040	NOL7
18696	CITED4
46321	RN7SL305P
20716	KLC2
15530	TULP4
35141	CCT4P2
25544	MSL2
44146	ASH1L-AS1
15621	SLC35D3
297	AP1B1P1
39866	KRT8P32
29027	ZZEF1
6296	KCNQ2
851	ATP6V1A
17872	C6orf211
24657	EIF3LP2
46185	RN7SL169P
17624	DAP3P1
6917	MBD2
35425	MORF4L1P5
45643	RNU7-109P
47257	RNU6-294P
18405	FAM9C
6216	KATNA1
298	AP1B1P2
35445	LACTBL1
23151	FERMT3
14141	C16orf13
29859	ABI3
32646	SNORA53
5760	IGKV1OR-1
39438	TLE1P1
42127	MTND2P26
47578	RNU6-615P
3260	EIF2B4
42662	ABCD1P5
44651	C1orf234
49215	RPL7P59
14326	C1QTNF3
41777	MIR4664
15696	IGLCOR22-1
6003	IL20RA
48720	FAM83H-AS1
26595	TTC39C
21581	LRRC16A
28728	MARCH3
24690	FRMD8P1
8488	ORC2
29769	MRPS35P2
42086	MTND1P36
23107	NANOGP9
28143	TMEM177
2349	ATF6B
43856	SLC25A14P1
6017	IL5RA
26329	MSTO2P
696	ARL5A
46223	RN7SL207P
36302	RPL30P5
14983	ZFP91
19251	CPSF1P1
4391	GNAQP1
39516	DUTP3
29947	TRAK1
2519	CTPS1
5623	IGHV3-73
17902	COMMD5
39857	RANP2
10728	SEMA3F
30004	SULT1A4
35308	MIR548F4
23501	SLITRK3
33680	MIR937
41818	MIR4693
5624	IGHV3-74
37986	PABPC1P6
1987	CITED2
18697	ASCC3
37836	RHOQP2
32917	MIR661
43248	RNA5SP348
2672	DAP
5669	IGHV7-81
29509	APH1A
280	ADRA1D
19183	HCN3
385	AKR1C2
29079	KDM1A
9784	RAB5B
41580	MIR4784
6945	MCM3
15697	IGLCOR22-2
47421	RNU6-458P
17537	ASIC5
7110	MKNK1
21260	KLKP1
13182	ZNRD1
47275	RNU6-312P
28619	FAM211A-AS1
47725	RNU6-762P
9259	PPIF
15695	IGLVIVOR22-2
46710	RN7SL694P
24421	CYCSP6
45936	RN7SKP212
9020	PKLR
23065	GSTO3P
9523	PSG6
3280	EIF3B
48764	HNRNPA1P35
48169	RNU6-1206P
1136	BTN2A1
33441	ZFP91-CNTF
25759	TTC31
2563	TEX28
44021	TRMT112P2
46232	RN7SL216P
30653	STRA8
13621	SLC6A15
46955	RNU4-19P
33965	IMPDH1P10
43025	RNA5SP125
45196	CTBP2P4
1076	BMPR1A
32635	SNORA42
39959	CFL1P7
32560	SCARNA4
20194	POLR1C
12504	UBL3
3480	ETF1P3
983	BCHE
43397	RNA5SP497
43772	COX20P2
14437	CFLAR-AS1
2846	DGCR6
2227	COMP
43026	RNA5SP126
24173	ATXN3L
29717	MRPL49P1
35343	MIR548H2
15491	SIGLEC18P
2169	CNTF
17935	CD207
16834	NREP
28013	SPATA3-AS1
31641	MIR9-1
34141	RNU7-45P
26345	C8orf48
7843	NMBR
8149	OPLAH
43942	ARHGAP42P5
41718	MIR4442
1324	C4B
42287	MTND5P25
44517	CRIP1P2
32315	TCTEX1D4
42210	MTND4P23
9823	RAD51D
24175	PTPLAD1
46538	RN7SL522P
33618	SNORA70B
17586	MTCH1
31603	MIR223
13734	GLYAT
4039	FZD10
470	AMPD3
14075	SGCZ
32234	HNRNPA1P4
37493	SLC9B1P2
20593	VPS39
22170	BCAR4
14142	FAM195A
37942	EIF4BP9
1983	CIRH1A
38805	PCMTD1P2
27145	BTBD19
42216	MTND4P29
18370	RAB1B
43493	MIR5586
2422	CS
42293	MTND5P31
31530	MIR143
44244	PKMP2
15604	SIGLEC17P
48435	RNU1-93P
44520	RPEP1
47737	RNU6-774P
37883	RSL24D1P3
44152	TGFBR3L
23024	COMMD1
3235	EGFL6
37945	ENO1P4
41773	MIR4777
38595	LINC00273
23531	PPAPDC1A
26794	TMEM105
47790	RNU6-827P
2286	COX6CP1
31532	MIR145
11835	TKTL1
41956	RNA5-8SP2
47775	RNU6-812P
5993	IL1R1
48494	RPL3P13
30326	ZBTB8OSP2
44642	UBL5P4
46568	RN7SL552P
40935	WDFY3-AS1
32661	SNORA75
47432	RNU6-469P
10143	SNORD20
39166	TPM3P3
9953	REG1P
41714	MIR4764
10240	SNORD82
21603	WDFY3-AS2
48381	RNU1-39P
48515	RNU2-22P
41357	LARGE-IT1
33928	MIR1228
36511	RPS23P6
36687	RPL29P14
34389	ZNF849P
28668	LINC00471
11135	SNAPC2
8963	PIGFP1
36666	RPL34P33
48003	RNU6-1040P
27683	FAM150B
47614	RNU6-651P
40336	LARGE-AS1
47551	RNU6-588P
33206	CCNYL3
46884	RN7SL868P
15569	CABYR
22351	INTS4L2
18225	BPY2C
9007	PIWIL1
31871	MIR378A
1749	CDH10
25730	TTC23
45772	RN7SKP48
34115	RNU7-19P
20958	TMEM181
30687	TAF9BP1
37407	VN1R87P
24178	GLYATL2
44896	UBE2V1P11
47520	RNU6-557P
139	ACTBP6
18048	TLK2P1
21177	CCDC170
43776	CASP1P2
5714	IGJP1
41858	MIR4451
41900	MIR4718
47403	RNU6-440P
32286	ZNF723
44521	RPEP2
48666	RGMB-AS1
43775	CASP1P1
39388	HMGN2P23
43338	RNA5SP438
13044	ZNF250
28361	KATNAL1
37408	VN1R88P
10407	RPS20P4
33415	KRT18P45
14712	OR2AL1P
23698	FMNL3
24662	EXOSC5
10367	RPL7P1
7880	CNOT4
39304	HMGB3P12
48143	RNU6-1180P
31365	C10orf85
28744	CNIH2
9524	PSG7
43266	RNA5SP366
